match_id,player_id,minutes
122958,862,36.76141666666667
122958,968,94.77208333333333
122958,1050,94.77208333333333
122958,1294,58.010666666666665
122958,1320,94.77208333333333
122958,9604,36.76141666666667
122958,15811,58.010666666666665
122958,23350,94.77208333333333
122958,28559,3.065633333333333
122958,49785,94.77208333333333
122958,62650,94.77208333333333
122958,68933,91.70644999999999
122958,94848,94.77208333333333
122966,622,102.05823333333333
122966,862,31.200933333333335
122966,968,31.200933333333335
122966,986,21.733716666666666
122966,1050,102.05823333333333
122966,1135,102.05823333333333
122966,1294,70.8573
122966,1320,102.05823333333333
122966,9604,70.8573
122966,15811,102.05823333333333
122966,28559,3.0343333333333335
122966,49785,102.05823333333333
122966,62650,80.32451666666665
122966,68933,99.0239
122966,94848,80.32451666666665
122966,94862,21.733716666666666
122981,622,99.34798333333333
122981,862,84.99363333333334
122981,968,32.7704
122981,986,84.99363333333334
122981,1050,99.34798333333333
122981,1135,99.34798333333333
122981,1320,99.34798333333333
122981,9604,99.34798333333333
122981,15811,99.34798333333333
122981,28559,14.35435
122981,49785,99.34798333333333
122981,62650,99.34798333333333
122981,68933,66.57758333333334
122981,94862,14.35435
122984,622,96.30081666666666
122984,862,3.9587166666666667
122984,862,9.87785
122984,862,82.46424999999999
122984,930,9.87785
122984,930,3.9587166666666667
122984,968,82.46424999999999
122984,968,13.836566666666666
122984,1135,96.30081666666666
122984,1294,82.46424999999999
122984,1320,96.30081666666666
122984,9604,3.9587166666666667
122984,9604,9.87785
122984,49785,96.30081666666666
122984,62650,96.30081666666666
122984,68933,96.30081666666666
122984,94848,96.30081666666666
122984,94862,82.46424999999999
122997,622,100.10376666666666
122997,862,3.95725
122997,862,88.85294999999999
122997,968,100.10376666666666
122997,986,11.250816666666667
122997,986,9.1991
122997,1050,11.250816666666667
122997,1135,87.27983333333333
122997,1294,79.65384999999999
122997,1320,100.10376666666666
122997,9604,88.85294999999999
122997,27747,7.293566666666666
122997,49785,100.10376666666666
122997,62650,88.85294999999999
122997,62650,11.250816666666667
122997,68933,88.85294999999999
122997,94848,100.10376666666666
122997,94862,11.250816666666667
123002,622,102.24888333333334
123002,930,15.389133333333332
123002,968,102.24888333333334
123002,986,77.69335
123002,1050,24.555533333333337
123002,1294,92.62573333333333
123002,1320,102.24888333333334
123002,9604,15.389133333333332
123002,9604,86.85975
123002,23160,9.62315
123002,29624,24.555533333333337
123002,49785,102.24888333333334
123002,62650,24.555533333333337
123002,62650,77.69335
123002,68933,77.69335
123002,68933,9.166400000000001
123002,94848,77.69335
123002,94862,14.932383333333332
123002,94862,9.62315
123002,94862,77.69335
123017,622,94.76785
123017,862,112.30675
123017,930,17.5389
123017,968,27.7272
123017,986,112.30675
123017,1050,84.57955
123017,1135,112.30675
123017,1268,27.7272
123017,1294,94.76785
123017,1320,112.30675
