match_id,player_id,minutes,play_duration_seconds,match_share,kpi_position,squad_id,estimated_match_duration_seconds
122912,1294,13.78725,827.235,0.1426559,ATTACKING_MIDFIELD,34,5798.813788984543
122912,1294,67.16145,4029.687,0.6949157,LEFT_WINGER,34,5798.814158321649
122912,1320,67.16145,4029.687,0.6949157,CENTRAL_MIDFIELD,34,5798.814158321649
122912,9604,29.48545,1769.127,0.3050843,ATTACKING_MIDFIELD,34,5798.813639377707
122912,9604,67.16145,4029.687,0.6949157,CENTER_FORWARD,34,5798.814158321649
122912,15811,29.48545,1769.127,0.3050843,RIGHT_WINGBACK_DEFENDER,34,5798.813639377707
122912,15811,67.16145,4029.687,0.6949157,RIGHT_WINGER,34,5798.814158321649
122912,23350,67.16145,4029.687,0.6949157,CENTRAL_DEFENDER,34,5798.814158321649
122912,28559,15.698200000000002,941.892,0.16242838,DEFENSE_MIDFIELD,34,5798.814221997412
122912,49785,96.6469,5798.814,1.0,GOALKEEPER,34,5798.814
122912,62650,67.16145,4029.687,0.6949157,RIGHT_WINGBACK_DEFENDER,34,5798.814158321649
122912,62650,29.48545,1769.127,0.3050843,CENTRAL_DEFENDER,34,5798.813639377707
122912,68933,13.78725,827.235,0.1426559,DEFENSE_MIDFIELD,34,5798.813788984543
122912,68933,67.16145,4029.687,0.6949157,CENTRAL_MIDFIELD,34,5798.814158321649
122912,94862,15.698200000000002,941.892,0.16242838,ATTACKING_MIDFIELD,34,5798.814221997412
122921,622,101.10546666666667,6066.328,1.0,CENTRAL_DEFENDER,34,6066.328
122921,968,37.437016666666665,2246.221,0.37027687,ATTACKING_MIDFIELD,34,6066.328150607949
122921,986,50.10316666666667,3006.19,0.4955535,LEFT_WINGBACK_DEFENDER,34,6066.327853602083
122921,1050,101.10546666666667,6066.328,1.0,DEFENSE_MIDFIELD,34,6066.328
122921,1294,101.10546666666667,6066.328,1.0,LEFT_WINGER,34,6066.328
122921,1320,101.10546666666667,6066.328,1.0,DEFENSE_MIDFIELD,34,6066.328
122921,9604,101.10546666666667,6066.328,1.0,CENTER_FORWARD,34,6066.328
122921,15811,63.66845,3820.107,0.62972313,RIGHT_WINGER,34,6066.327911442605
